model,modality,value,function_name,patch_attention,patch_ffn,attn_fn,ffn_fn,attn_exp_dim,attn_max_exp,attn_min_exp,attn_window_size,attn_lut_build,ffn_exp_dim,ffn_max_pos_exp,ffn_window_size,attn_segments,attn_segment_0,ffn_segments,ffn_segment_0,attn_degree_center,attn_degrees,ffn_min_pos_exp,ffn_lut_build
openai/whisper-medium,audio,8.099455806186509,vlp,True,False,VLPSoftmax,CustomGelu,9.0,4.0,-4.0,256.0,max,,,,,,,,,,,
openai/whisper-medium,audio,,vlp,True,False,VLPSoftmax,CustomGelu,10.0,-4.0,-4.0,256.0,max,,,,,,,,,,,
openai/whisper-medium,audio,,vlp,True,False,VLPSoftmax,CustomGelu,10.0,-3.0,-4.0,256.0,max,,,,,,,,,,,
openai/whisper-medium,audio,,vlp,True,False,VLPSoftmax,CustomGelu,10.0,-2.0,-4.0,256.0,max,,,,,,,,,,,
openai/whisper-medium,audio,,vlp,True,False,VLPSoftmax,CustomGelu,10.0,-1.0,-4.0,256.0,max,,,,,,,,,,,
openai/whisper-medium,audio,46.246434773094,vlp,True,False,VLPSoftmax,CustomGelu,10.0,0.0,-4.0,256.0,max,,,,,,,,,,,
openai/whisper-medium,audio,19.053782246709744,vlp,True,False,VLPSoftmax,CustomGelu,10.0,1.0,-4.0,256.0,max,,,,,,,,,,,
openai/whisper-medium,audio,8.123219473681406,vlp,True,False,VLPSoftmax,CustomGelu,10.0,2.0,-4.0,256.0,max,,,,,,,,,,,
openai/whisper-medium,audio,8.099455806186509,vlp,True,False,VLPSoftmax,CustomGelu,10.0,3.0,-4.0,256.0,max,,,,,,,,,,,
openai/whisper-medium,audio,8.099455806186509,vlp,True,False,VLPSoftmax,CustomGelu,10.0,4.0,-4.0,256.0,max,,,,,,,,,,,
openai/whisper-medium,audio,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-4.0,-4.0,256.0,max,,,,,,,,,,,
openai/whisper-medium,audio,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-3.0,-4.0,256.0,max,,,,,,,,,,,
openai/whisper-medium,audio,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-2.0,-4.0,256.0,max,,,,,,,,,,,
openai/whisper-medium,audio,,vlp,True,False,VLPSoftmax,CustomGelu,11.0,-1.0,-4.0,256.0,max,,,,,,,,,,,
openai/whisper-medium,audio,46.246434773094,vlp,True,False,VLPSoftmax,CustomGelu,11.0,0.0,-4.0,256.0,max,,,,,,,,,,,
openai/whisper-medium,audio,19.053782246709744,vlp,True,False,VLPSoftmax,CustomGelu,11.0,1.0,-4.0,256.0,max,,,,,,,,,,,
openai/whisper-medium,audio,8.123219473681406,vlp,True,False,VLPSoftmax,CustomGelu,11.0,2.0,-4.0,256.0,max,,,,,,,,,,,
openai/whisper-medium,audio,8.099455806186509,vlp,True,False,VLPSoftmax,CustomGelu,11.0,3.0,-4.0,256.0,max,,,,,,,,,,,
openai/whisper-medium,audio,8.107369294376234,vlp,True,False,VLPSoftmax,CustomGelu,11.0,4.0,-4.0,256.0,max,,,,,,,,,,,
openai/whisper-medium,audio,,vlp,True,False,VLPSoftmax,CustomGelu,12.0,-4.0,-4.0,256.0,max,,,,,,,,,,,
openai/whisper-medium,audio,,vlp,True,False,VLPSoftmax,CustomGelu,12.0,-3.0,-4.0,256.0,max,,,,,,,,,,,
openai/whisper-medium,audio,,vlp,True,False,VLPSoftmax,CustomGelu,12.0,-2.0,-4.0,256.0,max,,,,,,,,,,,
openai/whisper-medium,audio,,vlp,True,False,VLPSoftmax,CustomGelu,12.0,-1.0,-4.0,256.0,max,,,,,,,,,,,
openai/whisper-medium,audio,46.246434773094,vlp,True,False,VLPSoftmax,CustomGelu,12.0,0.0,-4.0,256.0,max,,,,,,,,,,,
openai/whisper-medium,audio,19.053782246709744,vlp,True,False,VLPSoftmax,CustomGelu,12.0,1.0,-4.0,256.0,max,,,,,,,,,,,
openai/whisper-medium,audio,8.123219473681406,vlp,True,False,VLPSoftmax,CustomGelu,12.0,2.0,-4.0,256.0,max,,,,,,,,,,,
openai/whisper-medium,audio,8.099455806186509,vlp,True,False,VLPSoftmax,CustomGelu,12.0,3.0,-4.0,256.0,max,,,,,,,,,,,
openai/whisper-medium,audio,8.107369294376234,vlp,True,False,VLPSoftmax,CustomGelu,12.0,4.0,-4.0,256.0,max,,,,,,,,,,,
openai/whisper-medium,audio,289010.6304551778,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,-4.0,256.0,,,,,,,,
openai/whisper-medium,audio,274700.7218896481,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,-3.0,256.0,,,,,,,,
openai/whisper-medium,audio,260081.41614523265,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,-2.0,256.0,,,,,,,,
openai/whisper-medium,audio,199411.33890231265,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,-1.0,256.0,,,,,,,,
openai/whisper-medium,audio,8.783294477540098,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,0.0,256.0,,,,,,,,
openai/whisper-medium,audio,8.020744516090527,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,1.0,256.0,,,,,,,,
openai/whisper-medium,audio,8.13910064061954,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,2.0,256.0,,,,,,,,
openai/whisper-medium,audio,8.123219473681406,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,3.0,256.0,,,,,,,,
openai/whisper-medium,audio,8.099455806186509,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,8.0,4.0,256.0,,,,,,,,
openai/whisper-medium,audio,289010.6304551778,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-4.0,256.0,,,,,,,,
openai/whisper-medium,audio,274700.7218896481,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-3.0,256.0,,,,,,,,
openai/whisper-medium,audio,260081.41614523265,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-2.0,256.0,,,,,,,,
openai/whisper-medium,audio,204140.2425271422,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,-1.0,256.0,,,,,,,,
openai/whisper-medium,audio,8.791876103118177,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,0.0,256.0,,,,,,,,
openai/whisper-medium,audio,8.02858110024133,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,1.0,256.0,,,,,,,,
openai/whisper-medium,audio,8.13115617991276,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,2.0,256.0,,,,,,,,
openai/whisper-medium,audio,8.123219473681406,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,3.0,256.0,,,,,,,,
openai/whisper-medium,audio,8.13910064061954,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,9.0,4.0,256.0,,,,,,,,
openai/whisper-medium,audio,289010.6304551778,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,-4.0,256.0,,,,,,,,
openai/whisper-medium,audio,274700.7218896481,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,-3.0,256.0,,,,,,,,
openai/whisper-medium,audio,260081.41614523265,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,-2.0,256.0,,,,,,,,
openai/whisper-medium,audio,200975.34141739144,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,-1.0,256.0,,,,,,,,
openai/whisper-medium,audio,8.791876103118177,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,0.0,256.0,,,,,,,,
openai/whisper-medium,audio,8.020744516090527,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,1.0,256.0,,,,,,,,
openai/whisper-medium,audio,8.123219473681406,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,2.0,256.0,,,,,,,,
openai/whisper-medium,audio,8.123219473681406,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,3.0,256.0,,,,,,,,
openai/whisper-medium,audio,8.13115617991276,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,4.0,256.0,,,,,,,,
openai/whisper-medium,audio,289010.6304551778,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,-4.0,256.0,,,,,,,,
openai/whisper-medium,audio,274700.7218896481,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,-3.0,256.0,,,,,,,,
openai/whisper-medium,audio,259067.4547959937,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,-2.0,256.0,,,,,,,,
openai/whisper-medium,audio,204140.2425271422,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,-1.0,256.0,,,,,,,,
openai/whisper-medium,audio,8.783294477540098,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,0.0,256.0,,,,,,,,
openai/whisper-medium,audio,8.020744516090527,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,1.0,256.0,,,,,,,,
openai/whisper-medium,audio,8.123219473681406,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,2.0,256.0,,,,,,,,
openai/whisper-medium,audio,8.123219473681406,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,3.0,256.0,,,,,,,,
openai/whisper-medium,audio,8.123219473681406,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,4.0,256.0,,,,,,,,
openai/whisper-medium,audio,289010.6304551778,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,-4.0,256.0,,,,,,,,
openai/whisper-medium,audio,274700.7218896481,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,-3.0,256.0,,,,,,,,
openai/whisper-medium,audio,260081.41614523265,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,-2.0,256.0,,,,,,,,
openai/whisper-medium,audio,200975.34141739144,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,-1.0,256.0,,,,,,,,
openai/whisper-medium,audio,8.791876103118177,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,0.0,256.0,,,,,,,,
openai/whisper-medium,audio,8.02858110024133,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,1.0,256.0,,,,,,,,
openai/whisper-medium,audio,8.123219473681406,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,2.0,256.0,,,,,,,,
openai/whisper-medium,audio,8.123219473681406,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,3.0,256.0,,,,,,,,
openai/whisper-medium,audio,8.13910064061954,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,4.0,256.0,,,,,,,,
openai/whisper-medium,audio,8.067879020505075,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,20.0,-16.0,,,,,,
openai/whisper-medium,audio,8.060004078211625,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,20.0,-17.0,,,,,,
openai/whisper-medium,audio,8.075761656928147,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,20.0,-18.0,,,,,,
openai/whisper-medium,audio,8.13115617991276,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,20.0,-19.0,,,,,,
openai/whisper-medium,audio,8.107369294376234,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,20.0,-20.0,,,,,,
openai/whisper-medium,audio,8.210950990931725,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,20.0,-21.0,,,,,,
openai/whisper-medium,audio,8.202936398116982,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,20.0,-22.0,,,,,,
openai/whisper-medium,audio,8.13910064061954,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,20.0,-23.0,,,,,,
openai/whisper-medium,audio,8.13115617991276,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,20.0,-24.0,,,,,,
openai/whisper-medium,audio,8.060004078211625,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,21.0,-16.0,,,,,,
openai/whisper-medium,audio,8.08365199499831,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,21.0,-17.0,,,,,,
openai/whisper-medium,audio,8.075761656928147,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,21.0,-18.0,,,,,,
openai/whisper-medium,audio,8.052136822537664,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,21.0,-19.0,,,,,,
openai/whisper-medium,audio,8.147052863378178,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,21.0,-20.0,,,,,,
openai/whisper-medium,audio,8.099455806186509,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,21.0,-21.0,,,,,,
openai/whisper-medium,audio,8.067879020505075,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,21.0,-22.0,,,,,,
openai/whisper-medium,audio,8.194929628232625,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,21.0,-23.0,,,,,,
openai/whisper-medium,audio,8.243087744472826,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,21.0,-24.0,,,,,,
openai/whisper-medium,audio,8.08365199499831,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,22.0,-16.0,,,,,,
openai/whisper-medium,audio,8.060004078211625,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,22.0,-17.0,,,,,,
openai/whisper-medium,audio,8.075761656928147,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,22.0,-18.0,,,,,,
openai/whisper-medium,audio,8.060004078211625,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,22.0,-19.0,,,,,,
openai/whisper-medium,audio,8.02858110024133,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,22.0,-20.0,,,,,,
openai/whisper-medium,audio,8.091550042240375,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,22.0,-21.0,,,,,,
openai/whisper-medium,audio,8.099455806186509,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,22.0,-22.0,,,,,,
openai/whisper-medium,audio,8.099455806186509,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,22.0,-23.0,,,,,,
openai/whisper-medium,audio,8.02858110024133,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,22.0,-24.0,,,,,,
openai/whisper-medium,audio,8.075761656928147,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,23.0,-16.0,,,,,,
openai/whisper-medium,audio,8.075761656928147,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,23.0,-17.0,,,,,,
openai/whisper-medium,audio,8.107369294376234,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,23.0,-18.0,,,,,,
openai/whisper-medium,audio,8.091550042240375,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,23.0,-19.0,,,,,,
openai/whisper-medium,audio,8.060004078211625,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,23.0,-20.0,,,,,,
openai/whisper-medium,audio,8.060004078211625,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,23.0,-21.0,,,,,,
openai/whisper-medium,audio,8.13910064061954,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,23.0,-22.0,,,,,,
openai/whisper-medium,audio,8.099455806186509,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,23.0,-23.0,,,,,,
openai/whisper-medium,audio,8.115290514356445,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,23.0,-24.0,,,,,,
openai/whisper-medium,audio,8.099455806186509,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,24.0,-16.0,,,,,,
openai/whisper-medium,audio,8.075761656928147,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,24.0,-17.0,,,,,,
openai/whisper-medium,audio,8.075761656928147,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,24.0,-18.0,,,,,,
openai/whisper-medium,audio,8.036425341044335,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,24.0,-19.0,,,,,,
openai/whisper-medium,audio,8.075761656928147,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,24.0,-20.0,,,,,,
openai/whisper-medium,audio,8.067879020505075,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,24.0,-21.0,,,,,,
openai/whisper-medium,audio,8.052136822537664,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,24.0,-22.0,,,,,,
openai/whisper-medium,audio,8.13115617991276,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,24.0,-23.0,,,,,,
openai/whisper-medium,audio,8.107369294376234,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,24.0,-24.0,,,,,,
openai/whisper-medium,audio,8.08365199499831,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,25.0,-16.0,,,,,,
openai/whisper-medium,audio,8.075761656928147,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,25.0,-17.0,,,,,,
openai/whisper-medium,audio,8.08365199499831,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,25.0,-18.0,,,,,,
openai/whisper-medium,audio,8.060004078211625,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,25.0,-19.0,,,,,,
openai/whisper-medium,audio,8.091550042240375,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,25.0,-20.0,,,,,,
openai/whisper-medium,audio,8.091550042240375,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,25.0,-21.0,,,,,,
openai/whisper-medium,audio,8.060004078211625,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,25.0,-22.0,,,,,,
openai/whisper-medium,audio,8.060004078211625,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,25.0,-23.0,,,,,,
openai/whisper-medium,audio,8.13910064061954,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,25.0,-24.0,,,,,,
openai/whisper-medium,audio,8.020744516090527,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,20.0,3.0,,,,
openai/whisper-medium,audio,7.796780854146034,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,20.0,4.0,,,,
openai/whisper-medium,audio,7.888686839636161,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,20.0,5.0,,,,
openai/whisper-medium,audio,7.789170526928058,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,20.0,6.0,,,,
openai/whisper-medium,audio,7.454285206251791,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,20.0,7.0,,,,
openai/whisper-medium,audio,7.274499402230307,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,20.0,8.0,,,,
openai/whisper-medium,audio,6.410326183183567,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,20.0,9.0,,,,
openai/whisper-medium,audio,6.823756701854979,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,20.0,10.0,,,,
openai/whisper-medium,audio,6.010194022176095,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,20.0,11.0,,,,
openai/whisper-medium,audio,8.067879020505075,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,21.0,3.0,,,,
openai/whisper-medium,audio,7.92730001206838,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,21.0,4.0,,,,
openai/whisper-medium,audio,7.789170526928058,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,21.0,5.0,,,,
openai/whisper-medium,audio,7.668410630988212,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,21.0,6.0,,,,
openai/whisper-medium,audio,7.713474619002515,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,21.0,7.0,,,,
openai/whisper-medium,audio,7.224940961164585,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,21.0,8.0,,,,
openai/whisper-medium,audio,7.425223702368247,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,21.0,9.0,,,,
openai/whisper-medium,audio,7.07482684305544,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,21.0,10.0,,,,
openai/whisper-medium,audio,6.454296891604436,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,21.0,11.0,,,,
openai/whisper-medium,audio,8.044277245980393,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,22.0,3.0,,,,
openai/whisper-medium,audio,7.865609273944892,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,22.0,4.0,,,,
openai/whisper-medium,audio,7.713474619002515,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,22.0,5.0,,,,
openai/whisper-medium,audio,7.593888279339626,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,22.0,6.0,,,,
openai/whisper-medium,audio,7.4470091841784605,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,22.0,7.0,,,,
openai/whisper-medium,audio,7.571673117401888,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,22.0,8.0,,,,
openai/whisper-medium,audio,7.071373181008809,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,22.0,9.0,,,,
openai/whisper-medium,audio,6.897453901683246,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,22.0,10.0,,,,
openai/whisper-medium,audio,6.823756701854979,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,22.0,11.0,,,,
openai/whisper-medium,audio,8.052136822537664,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,23.0,3.0,,,,
openai/whisper-medium,audio,7.9894745966477085,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,23.0,4.0,,,,
openai/whisper-medium,audio,7.773972150238821,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,23.0,5.0,,,,
openai/whisper-medium,audio,7.812023822617577,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,23.0,6.0,,,,
openai/whisper-medium,audio,7.417976046816707,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,23.0,7.0,,,,
openai/whisper-medium,audio,7.371038414382434,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,23.0,8.0,,,,
openai/whisper-medium,audio,7.313676538355592,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,23.0,9.0,,,,
openai/whisper-medium,audio,7.306537762408887,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,23.0,10.0,,,,
openai/whisper-medium,audio,6.744257528269103,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,23.0,11.0,,,,
openai/whisper-medium,audio,8.099455806186509,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,24.0,3.0,,,,
openai/whisper-medium,audio,7.997280628852292,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,24.0,4.0,,,,
openai/whisper-medium,audio,7.812023822617577,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,24.0,5.0,,,,
openai/whisper-medium,audio,7.880986804289157,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,24.0,6.0,,,,
openai/whisper-medium,audio,7.819656478407973,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,24.0,7.0,,,,
openai/whisper-medium,audio,7.512749889729012,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,24.0,8.0,,,,
openai/whisper-medium,audio,7.556899125767193,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,24.0,9.0,,,,
openai/whisper-medium,audio,6.867209329000108,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,24.0,10.0,,,,
openai/whisper-medium,audio,6.958343243267841,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,24.0,11.0,,,,
openai/whisper-medium,audio,8.08365199499831,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,25.0,3.0,,,,
openai/whisper-medium,audio,7.950558577350654,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,25.0,4.0,,,,
openai/whisper-medium,audio,7.92730001206838,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,25.0,5.0,,,,
openai/whisper-medium,audio,7.743664305075443,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,25.0,6.0,,,,
openai/whisper-medium,audio,7.713474619002515,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,25.0,7.0,,,,
openai/whisper-medium,audio,7.728554720986012,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,25.0,8.0,,,,
openai/whisper-medium,audio,7.130315397704312,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,25.0,9.0,,,,
