,x,y
359,-14.5,-100.0
360,-14.4375,-100.0
361,-14.375,-100.0
362,-14.375,-100.0
363,-14.3125,-100.0
364,-14.25,-100.0
365,-14.1875,-100.0
366,-14.1875,-100.0
367,-14.125,-100.0
368,-14.0625,-100.0
369,-14.0,-100.0
370,-14.0,-100.0
371,-13.9375,-100.0
372,-13.875,-100.0
373,-13.875,-100.0
374,-13.8125,-100.0
375,-13.75,-100.0
376,-13.6875,-100.0
377,-13.6875,-100.0
378,-13.625,-100.0
379,-13.5625,-100.0
380,-13.5,-100.0
381,-13.5,-100.0
382,-13.4375,-100.0
383,-13.375,-100.0
384,-13.3125,-100.0
385,-13.3125,-100.0
386,-13.25,-100.0
387,-13.1875,-100.0
388,-13.1875,-100.0
389,-13.125,-100.0
390,-13.0625,-100.0
391,-13.0,-100.0
392,-13.0,-100.0
393,-12.9375,-100.0
394,-12.875,-100.0
395,-12.8125,-100.0
396,-12.8125,-100.0
397,-12.75,-100.0
398,-12.6875,-100.0
399,-12.625,-100.0
400,-12.625,-100.0
401,-12.5625,-100.0
402,-12.5,-100.0
403,-12.4375,-100.0
404,-12.4375,-100.0
405,-12.375,-100.0
406,-12.3125,-100.0
407,-12.3125,-100.0
408,-12.25,-100.0
409,-12.1875,-100.0
410,-12.125,-100.0
411,-12.125,-100.0
412,-12.0625,-100.0
413,-12.0,-100.0
414,-11.9375,-100.0
415,-11.9375,-100.0
416,-11.875,-100.0
417,-11.8125,-100.0
418,-11.75,-100.0
419,-11.75,-100.0
420,-11.6875,-100.0
421,-11.625,-100.0
422,-11.5625,-100.0
423,-11.5625,-100.0
424,-11.5,-100.0
425,-11.4375,-100.0
426,-11.4375,-100.0
427,-11.375,-100.0
428,-11.3125,-100.0
429,-11.25,-100.0
430,-11.25,-100.0
431,-11.1875,-100.0
432,-11.125,-100.0
433,-11.0625,-100.0
434,-11.0625,-100.0
435,-11.0,-100.0
436,-10.9375,-100.0
437,-10.875,-100.0
438,-10.875,-100.0
439,-10.8125,-100.0
440,-10.75,-100.0
441,-10.75,-100.0
442,-10.6875,-100.0
443,-10.625,-100.0
444,-10.5625,-100.0
445,-10.5625,-100.0
446,-10.5,-100.0
447,-10.4375,-100.0
448,-10.375,-100.0
449,-10.375,-100.0
450,-10.3125,-100.0
451,-10.25,-100.0
452,-10.1875,-100.0
453,-10.1875,-100.0
454,-10.125,-100.0
455,-10.0625,-100.0
456,-10.0,-100.0
457,-10.0,-100.0
458,-9.9375,-100.0
459,-9.875,-100.0
460,-9.875,-100.0
461,-9.8125,-100.0
462,-9.75,-100.0
463,-9.6875,-100.0
464,-9.6875,-100.0
465,-9.625,-100.0
466,-9.5625,-100.0
467,-9.5,-100.0
468,-9.5,-100.0
469,-9.4375,-100.0
470,-9.375,-100.0
471,-9.3125,-100.0
472,-9.3125,-100.0
473,-9.25,-100.0
474,-9.1875,-100.0
475,-9.125,-100.0
476,-9.125,-100.0
477,-9.0625,-100.0
478,-9.0,-100.0
479,-9.0,-100.0
480,-8.9375,-100.0
481,-8.875,-100.0
482,-8.8125,-100.0
483,-8.8125,-100.0
484,-8.75,-100.0
485,-8.6875,-100.0
486,-8.625,-100.0
487,-8.625,-100.0
488,-8.5625,-100.0
489,-8.5,-100.0
490,-8.4375,-100.0
491,-8.4375,-100.0
492,-8.375,-100.0
493,-8.3125,-100.0
494,-8.3125,-100.0
495,-8.25,-100.0
496,-8.1875,-100.0
497,-8.125,-100.0
498,-8.125,-100.0
499,-8.0625,-100.0
500,-8.0,-100.0
501,-7.96875,-100.0
502,-7.90625,-100.0
503,-7.875,-100.0
504,-7.8125,-100.0
505,-7.78125,-100.0
506,-7.71875,-100.0
507,-7.6875,-100.0
508,-7.625,-100.0
509,-7.59375,-100.0
510,-7.53125,-100.0
511,-7.5,-100.0
512,-7.5,-100.0
513,-7.5,-100.0
514,-7.46875,-100.0
515,-7.46875,-100.0
516,-7.46875,-100.0
517,-7.4375,-100.0
518,-7.4375,-100.0
519,-7.4375,-100.0
520,-7.40625,-100.0
521,-7.40625,-100.0
522,-7.375,-100.0
523,-7.375,-100.0
524,-7.375,-100.0
525,-7.34375,-100.0
526,-7.34375,-100.0
527,-7.34375,-100.0
528,-7.3125,-100.0
529,-7.3125,-100.0
530,-7.3125,-100.0
531,-7.28125,-100.0
532,-7.28125,-100.0
533,-7.28125,-100.0
534,-7.25,33.785763
535,-7.25,33.785763
536,-7.25,33.785763
537,-7.21875,-7.9804816
538,-7.21875,-7.9804816
539,-7.1875,-4.664612
540,-7.1875,-4.664612
541,-7.1875,-4.664612
542,-7.15625,5.0780354
543,-7.15625,5.0780354
544,-7.15625,5.0780354
545,-7.125,1.76051
546,-7.125,1.76051
547,-7.125,1.76051
548,-7.09375,5.667961
549,-7.09375,5.667961
550,-7.09375,5.667961
551,-7.0625,-25.663534
552,-7.0625,-25.663534
553,-7.0625,-25.663534
554,-7.03125,-2.240832
555,-7.03125,-2.240832
556,-7.03125,-2.240832
557,-7.0,-10.161223
558,-7.0,-10.161223
559,-6.96875,-1.7011265
560,-6.96875,-1.7011265
561,-6.96875,-1.7011265
562,-6.9375,-13.577259
563,-6.9375,-13.577259
564,-6.9375,-13.577259
565,-6.90625,-11.128031
566,-6.90625,-11.128031
567,-6.90625,-11.128031
568,-6.875,-7.8693924
569,-6.875,-7.8693924
570,-6.875,-7.8693924
571,-6.84375,11.85172
572,-6.84375,11.85172
573,-6.84375,11.85172
574,-6.8125,0.16611947
575,-6.8125,0.16611947
576,-6.78125,12.044295
577,-6.78125,12.044295
578,-6.78125,12.044295
579,-6.75,2.4060717
580,-6.75,2.4060717
581,-6.75,2.4060717
582,-6.71875,5.7463927
583,-6.71875,5.7463927
584,-6.71875,5.7463927
585,-6.6875,0.6079738
586,-6.6875,0.6079738
587,-6.6875,0.6079738
588,-6.65625,-2.3722994
589,-6.65625,-2.3722994
590,-6.65625,-2.3722994
591,-6.625,-4.130642
592,-6.625,-4.130642
593,-6.59375,-5.5052605
594,-6.59375,-5.5052605
595,-6.59375,-5.5052605
596,-6.5625,-0.34329802
597,-6.5625,-0.34329802
598,-6.5625,-0.34329802
599,-6.53125,-3.0551052
600,-6.53125,-3.0551052
601,-6.53125,-3.0551052
602,-6.5,-1.7953476
603,-6.5,-1.7953476
604,-6.5,-1.7953476
605,-6.46875,-2.4597318
606,-6.46875,-2.4597318
607,-6.46875,-2.4597318
608,-6.4375,-1.4103044
609,-6.4375,-1.4103044
610,-6.40625,2.264482
611,-6.40625,2.264482
612,-6.40625,2.264482
613,-6.375,-0.9530859
614,-6.375,-0.9530859
615,-6.375,-0.9530859
616,-6.34375,1.8308556
617,-6.34375,1.8308556
618,-6.34375,1.8308556
619,-6.3125,2.6041818
620,-6.3125,2.6041818
621,-6.3125,2.6041818
622,-6.28125,0.40945873
623,-6.28125,0.40945873
624,-6.28125,0.40945873
625,-6.25,-0.7369452
626,-6.25,-0.7369452
627,-6.21875,1.5232931
628,-6.21875,1.5232931
629,-6.21875,1.5232931
630,-6.1875,-1.2903962
631,-6.1875,-1.2903962
632,-6.1875,-1.2903962
633,-6.15625,0.03690651
634,-6.15625,0.03690651
635,-6.15625,0.03690651
636,-6.125,0.71703506
637,-6.125,0.71703506
638,-6.125,0.71703506
639,-6.09375,0.31123805
640,-6.09375,0.31123805
641,-6.09375,0.31123805
642,-6.0625,-1.3132632
643,-6.0625,-1.3132632
644,-6.0625,-1.3132632
645,-6.03125,0.4824596
646,-6.03125,0.4824596
647,-6.0,0.1442615
648,-6.0,0.1442615
649,-6.0,0.1442615
650,-5.96875,-0.008910043
651,-5.96875,-0.008910043
652,-5.96875,-0.008910043
653,-5.9375,-0.08404682
654,-5.9375,-0.08404682
655,-5.9375,-0.08404682
656,-5.90625,0.30539867
657,-5.90625,0.30539867
658,-5.90625,0.30539867
659,-5.875,0.95036554
660,-5.875,0.95036554
661,-5.875,0.95036554
662,-5.84375,-0.18466346
663,-5.84375,-0.18466346
664,-5.8125,-0.11697887
665,-5.8125,-0.11697887
666,-5.8125,-0.11697887
667,-5.78125,-0.6314948
668,-5.78125,-0.6314948
669,-5.78125,-0.6314948
670,-5.75,-0.46502072
671,-5.75,-0.46502072
672,-5.75,-0.46502072
673,-5.71875,-0.4382466
674,-5.71875,-0.4382466
675,-5.71875,-0.4382466
676,-5.6875,-0.63282734
677,-5.6875,-0.63282734
678,-5.6875,-0.63282734
679,-5.65625,-0.09411141
680,-5.65625,-0.09411141
681,-5.625,0.20224361
682,-5.625,0.20224361
683,-5.625,0.20224361
684,-5.59375,-0.116698466
685,-5.59375,-0.116698466
686,-5.59375,-0.116698466
687,-5.5625,-0.5592588
688,-5.5625,-0.5592588
689,-5.5625,-0.5592588
690,-5.53125,-0.24456316
691,-5.53125,-0.24456316
692,-5.53125,-0.24456316
693,-5.5,-0.13739742
694,-5.5,-0.13739742
695,-5.5,-0.13739742
696,-5.46875,0.013942995
697,-5.46875,0.013942995
698,-5.4375,-0.39047563
699,-5.4375,-0.39047563
700,-5.4375,-0.39047563
701,-5.40625,0.08904074
702,-5.40625,0.08904074
703,-5.40625,0.08904074
704,-5.375,-0.20755969
705,-5.375,-0.20755969
706,-5.375,-0.20755969
707,-5.34375,-0.38905054
708,-5.34375,-0.38905054
709,-5.34375,-0.38905054
710,-5.3125,-0.27147457
711,-5.3125,-0.27147457
712,-5.3125,-0.27147457
713,-5.28125,-0.32620913
714,-5.28125,-0.32620913
715,-5.25,-0.030224822
716,-5.25,-0.030224822
717,-5.25,-0.030224822
718,-5.21875,0.16573459
719,-5.21875,0.16573459
720,-5.21875,0.16573459
721,-5.1875,0.06975684
722,-5.1875,0.06975684
723,-5.1875,0.06975684
724,-5.15625,-0.13027292
725,-5.15625,-0.13027292
726,-5.15625,-0.13027292
727,-5.125,-0.09597387
728,-5.125,-0.09597387
729,-5.125,-0.09597387
730,-5.09375,-0.07589919
731,-5.09375,-0.07589919
732,-5.09375,-0.07589919
733,-5.0625,0.20080419
734,-5.0625,0.20080419
735,-5.03125,-0.07152379
736,-5.03125,-0.07152379
737,-5.03125,-0.07152379
738,-5.0,-0.10146058
739,-5.0,-0.10146058
740,-5.0,-0.10146058
741,-4.96875,-0.09555482
742,-4.96875,-0.09555482
743,-4.96875,-0.09555482
744,-4.9375,0.008986453
745,-4.9375,0.008986453
746,-4.9375,0.008986453
747,-4.90625,0.20326346
748,-4.90625,0.20326346
749,-4.90625,0.20326346
750,-4.875,0.07467041
751,-4.875,0.07467041
752,-4.84375,0.053689647
753,-4.84375,0.053689647
754,-4.84375,0.053689647
755,-4.8125,0.11974134
756,-4.8125,0.11974134
757,-4.8125,0.11974134
758,-4.78125,0.28344592
759,-4.78125,0.28344592
760,-4.78125,0.28344592
761,-4.75,-0.1771094
762,-4.75,-0.1771094
763,-4.75,-0.1771094
764,-4.71875,0.17021911
765,-4.71875,0.17021911
766,-4.71875,0.17021911
767,-4.6875,-0.07190831
768,-4.6875,-0.07190831
769,-4.65625,-0.20449711
770,-4.65625,-0.20449711
771,-4.65625,-0.20449711
772,-4.625,-0.23417976
773,-4.625,-0.23417976
774,-4.625,-0.23417976
775,-4.59375,-0.16758929
776,-4.59375,-0.16758929
777,-4.59375,-0.16758929
778,-4.5625,-0.010306375
779,-4.5625,-0.010306375
780,-4.5625,-0.010306375
781,-4.53125,0.23292194
782,-4.53125,0.23292194
783,-4.53125,0.23292194
784,-4.5,0.005382496
785,-4.5,0.005382496
786,-4.46875,-0.11307737
787,-4.46875,-0.11307737
788,-4.46875,-0.11307737
789,-4.4375,-0.1296761
790,-4.4375,-0.1296761
791,-4.4375,-0.1296761
792,-4.40625,-0.050666813
793,-4.40625,-0.050666813
794,-4.40625,-0.050666813
795,-4.375,0.118566714
796,-4.375,0.118566714
797,-4.375,0.118566714
798,-4.34375,-0.0980216
799,-4.34375,-0.0980216
800,-4.34375,-0.0980216
801,-4.3125,-0.20648609
802,-4.3125,-0.20648609
803,-4.28125,-0.21352221
804,-4.28125,-0.21352221
805,-4.28125,-0.21352221
806,-4.25,-0.12556548
807,-4.25,-0.12556548
808,-4.25,-0.12556548
809,-4.21875,0.051417686
810,-4.21875,0.051417686
811,-4.21875,0.051417686
812,-4.1875,-0.08850711
813,-4.1875,-0.08850711
814,-4.1875,-0.08850711
815,-4.15625,0.2619624
816,-4.15625,0.2619624
817,-4.15625,0.2619624
818,-4.125,0.31163764
819,-4.125,0.31163764
820,-4.125,0.31163764
821,-4.09375,-0.28159705
822,-4.09375,-0.28159705
823,-4.0625,-0.033385366
824,-4.0625,-0.033385366
825,-4.0625,-0.033385366
826,-4.03125,0.29636776
827,-4.03125,0.29636776
828,-4.03125,0.29636776
829,-4.0,0.030639648
830,-4.0,0.030639648
831,-3.984375,0.25752217
832,-3.984375,0.25752217
833,-3.96875,-0.16028619
834,-3.953125,0.14483215
835,-3.9375,-0.1753521
836,-3.9375,-0.1753521
837,-3.921875,0.13951431
838,-3.90625,-0.15318899
839,-3.90625,-0.15318899
840,-3.890625,0.22945747
841,-3.875,0.015240838
842,-3.875,0.015240838
843,-3.859375,-0.176411
844,-3.84375,0.20039587
845,-3.828125,0.0931129
846,-3.828125,0.0931129
847,-3.8125,-0.017374787
848,-3.796875,-0.098891884
849,-3.796875,-0.098891884
850,-3.78125,-0.17165731
851,-3.765625,-0.18203735
852,-3.75,-0.17728658
853,-3.75,-0.17728658
854,-3.734375,-0.16607946
855,-3.71875,-0.12907863
856,-3.71875,-0.12907863
857,-3.703125,-0.0065265317
858,-3.6875,0.0395612
859,-3.6875,0.0395612
860,-3.671875,0.21412922
861,-3.65625,-0.21328476
862,-3.640625,-0.049048137
863,-3.640625,-0.049048137
864,-3.625,0.14830422
865,-3.609375,-0.12037261
866,-3.609375,-0.12037261
867,-3.59375,0.06852891
868,-3.578125,-0.046889126
869,-3.5625,0.18271743
870,-3.5625,0.18271743
871,-3.546875,0.062774405
872,-3.53125,-0.124715164
873,-3.53125,-0.124715164
874,-3.515625,-0.18622601
875,-3.5,0.16863742
876,-3.5,0.16863742
877,-3.484375,0.104920894
878,-3.46875,0.065882064
879,-3.453125,-0.32027024
880,-3.453125,-0.32027024
881,-3.4375,-0.34839746
882,-3.421875,-0.12663656
883,-3.421875,-0.12663656
884,-3.40625,-0.14354482
885,-3.390625,0.043885604
886,-3.390625,0.043885604
887,-3.375,0.11750357
888,-3.359375,0.31687778
889,-3.34375,-0.2738479
890,-3.34375,-0.2738479
891,-3.328125,-0.0747473
892,-3.3125,0.082336016
893,-3.3125,0.082336016
894,-3.296875,-0.30608928
895,-3.28125,-0.033906218
896,-3.265625,0.26445633
897,-3.265625,0.26445633
898,-3.25,-0.10056406
899,-3.234375,0.19818419
900,-3.234375,0.19818419
901,-3.21875,-0.08211834
902,-3.203125,0.17122017
903,-3.203125,0.17122017
904,-3.1875,-0.067554004
905,-3.171875,-0.12698506
906,-3.15625,0.2247076
907,-3.15625,0.2247076
908,-3.140625,0.19018313
909,-3.125,-0.05261739
910,-3.125,-0.05261739
911,-3.109375,-0.10506052
912,-3.09375,-0.19457418
913,-3.078125,-0.33329555
914,-3.078125,-0.33329555
915,-3.0625,-0.27528602
916,-3.046875,-0.21149465
917,-3.046875,-0.21149465
918,-3.03125,-0.18841521
919,-3.015625,-0.17142984
920,-3.015625,-0.17142984
921,-3.0,-0.032754038
922,-2.984375,0.105698444
923,-2.96875,0.1745896
924,-2.96875,0.1745896
925,-2.953125,-0.15839906
926,-2.9375,0.030798847
927,-2.9375,0.030798847
928,-2.921875,0.093793005
929,-2.90625,0.05660057
930,-2.90625,0.05660057
931,-2.890625,0.34863308
932,-2.875,0.031838685
933,-2.859375,-0.17353463
934,-2.859375,-0.17353463
935,-2.84375,0.3365845
936,-2.828125,0.14374788
937,-2.828125,0.14374788
938,-2.8125,-0.03836407
939,-2.796875,0.022418214
940,-2.78125,-0.11002548
941,-2.78125,-0.11002548
942,-2.765625,0.012893085
943,-2.75,-0.03844982
944,-2.75,-0.03844982
945,-2.734375,0.110459864
946,-2.71875,0.049302842
947,-2.71875,0.049302842
948,-2.703125,0.25038895
949,-2.6875,0.17551999
950,-2.671875,-0.19694583
951,-2.671875,-0.19694583
952,-2.65625,-0.056033663
953,-2.640625,-0.007618943
954,-2.640625,-0.007618943
955,-2.625,0.28045243
956,-2.609375,-0.21594723
957,-2.59375,0.11847004
958,-2.59375,0.11847004
959,-2.578125,0.1884805
960,-2.5625,-0.11010472
961,-2.5625,-0.11010472
962,-2.546875,0.22462843
963,-2.53125,-0.029253814
964,-2.53125,-0.029253814
965,-2.515625,-0.29916418
966,-2.5,0.12572153
967,-2.484375,-0.11871517
968,-2.484375,-0.11871517
969,-2.46875,0.21895923
970,-2.453125,0.09103255
971,-2.453125,0.09103255
972,-2.4375,-0.08148534
973,-2.421875,-0.22217469
974,-2.421875,-0.22217469
975,-2.40625,-0.23764944
976,-2.390625,-0.36138982
977,-2.375,0.07232666
978,-2.375,0.07232666
979,-2.359375,0.29862162
980,-2.34375,-0.1011495
981,-2.34375,-0.1011495
982,-2.328125,-0.16448975
983,-2.3125,-0.19090024
984,-2.296875,-0.085597366
985,-2.296875,-0.085597366
986,-2.28125,0.14441094
987,-2.265625,-0.10068652
988,-2.265625,-0.10068652
989,-2.25,-0.049244914
990,-2.234375,0.095733225
991,-2.234375,0.095733225
992,-2.21875,-0.03055179
993,-2.203125,0.14071845
994,-2.1875,-0.076386824
995,-2.1875,-0.076386824
996,-2.171875,0.015828537
997,-2.15625,-0.02723404
998,-2.15625,-0.02723404
999,-2.140625,-0.15472792
1000,-2.125,-0.22732483
1001,-2.109375,0.25589237
1002,-2.109375,0.25589237
1003,-2.09375,0.14958458
1004,-2.078125,0.26899576
1005,-2.078125,0.26899576
1006,-2.0625,0.13745822
1007,-2.046875,0.29498014
1008,-2.046875,0.29498014
1009,-2.03125,0.3177586
1010,-2.015625,0.40112665
1011,-2.0,-0.30674556
1012,-1.9921875,-1.0188403
1013,-1.984375,-0.18350588
1014,-1.9765625,0.68309945
1015,-1.9609375,-0.7152769
1016,-1.953125,0.09397309
1017,-1.9375,-0.3516429
1018,-1.9296875,-1.0204239
1019,-1.921875,-0.050974526
1020,-1.90625,-0.08480675
1021,-1.8984375,-0.7378472
1022,-1.8828125,0.45808646
1023,-1.875,-0.18177398
1024,-1.875,-0.18177398
1025,-1.875,-0.18177398
1026,-1.8671875,-0.81353486
1027,-1.8671875,-0.81353486
1028,-1.859375,-0.4642582
1029,-1.859375,-0.4642582
1030,-1.8515625,0.6476835
1031,-1.8515625,0.6476835
1032,-1.84375,0.026401473
1033,-1.84375,0.026401473
1034,-1.8359375,-0.58725744
1035,-1.8359375,-0.58725744
1036,-1.828125,-0.4187844
1037,-1.828125,-0.4187844
1038,-1.8203125,0.59413683
1039,-1.8203125,0.59413683
1040,-1.8125,-0.0082233
1041,-1.8125,-0.0082233
1042,-1.8125,-0.0082233
1043,-1.8046875,-0.60341245
1044,-1.8046875,-0.60341245
1045,-1.796875,-0.037007052
1046,-1.796875,-0.037007052
1047,-1.7890625,0.993606
1048,-1.7890625,0.993606
1049,-1.78125,0.40643382
1050,-1.78125,0.40643382
