model,modality,value,function_name,patch_attention,patch_ffn,attn_fn,ffn_fn,attn_exp_dim,attn_max_exp,attn_min_exp,attn_window_size,attn_lut_build,ffn_exp_dim,ffn_max_pos_exp,ffn_window_size,attn_segments,attn_segment_0,ffn_segments,ffn_segment_0,attn_degree_center,attn_degrees,ffn_min_pos_exp,ffn_lut_build
openai/whisper-large,audio,3.5340735008168003,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,0.0,256.0,,,,,,,,
openai/whisper-large,audio,5.130760563829647,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,1.0,256.0,,,,,,,,
openai/whisper-large,audio,5.109510032793475,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,2.0,256.0,,,,,,,,
openai/whisper-large,audio,5.128255921182873,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,3.0,256.0,,,,,,,,
openai/whisper-large,audio,5.109510032793475,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,4.0,256.0,,,,,,,,
openai/whisper-large,audio,42790.1194094758,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,-4.0,256.0,,,,,,,,
openai/whisper-large,audio,43719.38498238626,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,-3.0,256.0,,,,,,,,
openai/whisper-large,audio,49443.8889979632,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,-2.0,256.0,,,,,,,,
openai/whisper-large,audio,4876.521805747295,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,-1.0,256.0,,,,,,,,
openai/whisper-large,audio,3.53795828351071,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,0.0,256.0,,,,,,,,
openai/whisper-large,audio,5.087105396276175,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,1.0,256.0,,,,,,,,
openai/whisper-large,audio,5.135773519526642,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,2.0,256.0,,,,,,,,
openai/whisper-large,audio,5.130760563829647,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,3.0,256.0,,,,,,,,
openai/whisper-large,audio,5.134519821615249,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,4.0,256.0,,,,,,,,
openai/whisper-large,audio,42623.2965435687,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,-4.0,256.0,,,,,,,,
openai/whisper-large,audio,43634.07889243908,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,-3.0,256.0,,,,,,,,
openai/whisper-large,audio,49251.12554279962,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,-2.0,256.0,,,,,,,,
openai/whisper-large,audio,4895.607972451029,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,-1.0,256.0,,,,,,,,
openai/whisper-large,audio,3.5301929837290302,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,0.0,256.0,,,,,,,,
openai/whisper-large,audio,5.083380853138446,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,1.0,256.0,,,,,,,,
openai/whisper-large,audio,5.100785417222816,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,2.0,256.0,,,,,,,,
openai/whisper-large,audio,5.115751036088853,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,3.0,256.0,,,,,,,,
openai/whisper-large,audio,5.147070584920447,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,4.0,256.0,,,,,,,,
openai/whisper-large,audio,5.109510032793475,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,20.0,-16.0,,,,,,
openai/whisper-large,audio,5.152099476152169,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,20.0,-17.0,,,,,,
openai/whisper-large,audio,5.109510032793475,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,20.0,-18.0,,,,,,
openai/whisper-large,audio,5.1950439165015645,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,20.0,-19.0,,,,,,
openai/whisper-large,audio,5.154615764002603,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,20.0,-20.0,,,,,,
openai/whisper-large,audio,5.094562671359435,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,20.0,-21.0,,,,,,
openai/whisper-large,audio,5.13201334384145,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,20.0,-22.0,,,,,,
openai/whisper-large,audio,5.228125152566875,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,20.0,-23.0,,,,,,
openai/whisper-large,audio,5.145814129273099,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,20.0,-24.0,,,,,,
openai/whisper-large,audio,5.119499296541152,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,21.0,-16.0,,,,,,
openai/whisper-large,audio,5.188706179193045,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,21.0,-17.0,,,,,,
openai/whisper-large,audio,5.144557980340177,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,21.0,-18.0,,,,,,
openai/whisper-large,audio,5.1057690860177845,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,21.0,-19.0,,,,,,
openai/whisper-large,audio,5.189973107810654,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,21.0,-20.0,,,,,,
openai/whisper-large,audio,5.155874368748885,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,21.0,-21.0,,,,,,
openai/whisper-large,audio,5.228125152566875,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,21.0,-22.0,,,,,,
openai/whisper-large,audio,5.19250789316092,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,21.0,-23.0,,,,,,
openai/whisper-large,audio,5.202659420513597,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,21.0,-24.0,,,,,,
openai/whisper-large,audio,5.079659036938829,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,22.0,-16.0,,,,,,
openai/whisper-large,audio,5.092075699150422,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,22.0,-17.0,,,,,,
openai/whisper-large,audio,5.197581178437223,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,22.0,-18.0,,,,,,
openai/whisper-large,audio,5.123250303307008,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,22.0,-19.0,,,,,,
openai/whisper-large,audio,5.089589940986886,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,22.0,-20.0,,,,,,
openai/whisper-large,audio,5.217923935996704,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,22.0,-21.0,,,,,,
openai/whisper-large,audio,5.155874368748885,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,22.0,-22.0,,,,,,
openai/whisper-large,audio,5.10203087819019,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,22.0,-23.0,,,,,,
openai/whisper-large,audio,5.098295407305361,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,22.0,-24.0,,,,,,
openai/whisper-large,audio,5.124501249535272,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,23.0,-16.0,,,,,,
openai/whisper-large,audio,5.110757624053983,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,23.0,-17.0,,,,,,
openai/whisper-large,audio,5.004570337856314,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,23.0,-18.0,,,,,,
openai/whisper-large,audio,5.169739320203274,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,23.0,-19.0,,,,,,
openai/whisper-large,audio,5.121999662448259,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,23.0,-20.0,,,,,,
openai/whisper-large,audio,5.098295407305361,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,23.0,-21.0,,,,,,
openai/whisper-large,audio,5.1874395598464265,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,23.0,-22.0,,,,,,
openai/whisper-large,audio,5.155874368748885,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,23.0,-23.0,,,,,,
openai/whisper-large,audio,5.224297361290046,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,23.0,-24.0,,,,,,
openai/whisper-large,audio,5.048749682456427,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,24.0,-16.0,,,,,,
openai/whisper-large,audio,5.139536450255562,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,24.0,-17.0,,,,,,
openai/whisper-large,audio,5.089589940986886,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,24.0,-18.0,,,,,,
openai/whisper-large,audio,5.077179340118698,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,24.0,-19.0,,,,,,
openai/whisper-large,audio,5.143302138046806,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,24.0,-20.0,,,,,,
openai/whisper-large,audio,5.115751036088853,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,24.0,-21.0,,,,,,
openai/whisper-large,audio,5.095806612916279,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,24.0,-22.0,,,,,,
openai/whisper-large,audio,5.225572980221882,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,24.0,-23.0,,,,,,
openai/whisper-large,audio,5.157133280809228,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,24.0,-24.0,,,,,,
openai/whisper-large,audio,5.082139944844075,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,25.0,-16.0,,,,,,
openai/whisper-large,audio,5.20520040186506,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,25.0,-17.0,,,,,,
openai/whisper-large,audio,5.093319033462192,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,25.0,-18.0,,,,,,
openai/whisper-large,audio,5.089589940986886,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,25.0,-19.0,,,,,,
openai/whisper-large,audio,5.013130382775414,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,25.0,-20.0,,,,,,
openai/whisper-large,audio,5.1634324534488085,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,25.0,-21.0,,,,,,
openai/whisper-large,audio,5.10203087819019,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,25.0,-22.0,,,,,,
openai/whisper-large,audio,5.095806612916279,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,25.0,-23.0,,,,,,
openai/whisper-large,audio,5.197581178437223,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,25.0,-24.0,,,,,,
openai/whisper-large,audio,5.108262746083499,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,20.0,3.0,,,,
openai/whisper-large,audio,5.196312392607216,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,20.0,4.0,,,,
openai/whisper-large,audio,5.182376173660201,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,20.0,5.0,,,,
openai/whisper-large,audio,5.314347062893405,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,20.0,6.0,,,,
openai/whisper-large,audio,5.357335787155834,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,20.0,7.0,,,,
openai/whisper-large,audio,5.429757812762709,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,20.0,8.0,,,,
openai/whisper-large,audio,5.262701727287199,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,20.0,9.0,,,,
openai/whisper-large,audio,5.179846334231,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,20.0,10.0,,,,
openai/whisper-large,audio,5.13201334384145,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,20.0,11.0,,,,
openai/whisper-large,audio,5.094562671359435,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,21.0,3.0,,,,
openai/whisper-large,audio,5.123250303307008,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,21.0,4.0,,,,
openai/whisper-large,audio,5.189973107810654,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,21.0,5.0,,,,
openai/whisper-large,audio,5.202659420513597,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,21.0,6.0,,,,
openai/whisper-large,audio,5.278142405891378,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,21.0,7.0,,,,
openai/whisper-large,audio,5.322137455434696,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,21.0,8.0,,,,
openai/whisper-large,audio,5.003348668061855,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,21.0,9.0,,,,
openai/whisper-large,audio,4.928184689593329,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,21.0,10.0,,,,
openai/whisper-large,audio,5.262701727287199,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,21.0,11.0,,,,
openai/whisper-large,audio,5.088347516986956,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,22.0,3.0,,,,
openai/whisper-large,audio,5.142046602318136,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,22.0,4.0,,,,
openai/whisper-large,audio,5.177317729773425,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,22.0,5.0,,,,
openai/whisper-large,audio,5.291044238648667,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,22.0,6.0,,,,
openai/whisper-large,audio,5.243464384080728,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,22.0,7.0,,,,
openai/whisper-large,audio,5.359952312518808,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,22.0,8.0,,,,
openai/whisper-large,audio,5.412552013272888,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,22.0,9.0,,,,
openai/whisper-large,audio,5.48438134415759,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,22.0,10.0,,,,
openai/whisper-large,audio,5.172264223361987,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,22.0,11.0,,,,
openai/whisper-large,audio,5.06232655889797,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,23.0,3.0,,,,
openai/whisper-large,audio,5.11824957134376,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,23.0,4.0,,,,
openai/whisper-large,audio,5.211558286016896,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,23.0,5.0,,,,
openai/whisper-large,audio,5.228125152566875,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,23.0,6.0,,,,
openai/whisper-large,audio,5.362570115794022,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,23.0,7.0,,,,
openai/whisper-large,audio,5.333844462108621,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,23.0,8.0,,,,
openai/whisper-large,audio,5.253715533084832,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,23.0,9.0,,,,
openai/whisper-large,audio,5.186173249695301,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,23.0,10.0,,,,
openai/whisper-large,audio,4.983842460192902,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,23.0,11.0,,,,
openai/whisper-large,audio,5.048749682456427,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,24.0,3.0,,,,
openai/whisper-large,audio,5.134519821615249,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,24.0,4.0,,,,
openai/whisper-large,audio,5.169739320203274,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,24.0,5.0,,,,
openai/whisper-large,audio,5.182376173660201,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,24.0,6.0,,,,
openai/whisper-large,audio,5.246025294595929,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,24.0,7.0,,,,
openai/whisper-large,audio,5.340359478353114,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,24.0,8.0,,,,
openai/whisper-large,audio,5.369120218944728,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,24.0,9.0,,,,
openai/whisper-large,audio,5.249869005715721,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,24.0,10.0,,,,
openai/whisper-large,audio,5.472343931095677,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,24.0,11.0,,,,
openai/whisper-large,audio,5.0722235773692415,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,25.0,3.0,,,,
openai/whisper-large,audio,5.139536450255562,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,25.0,4.0,,,,
openai/whisper-large,audio,5.112005519939386,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,25.0,5.0,,,,
openai/whisper-large,audio,5.182376173660201,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,25.0,6.0,,,,
openai/whisper-large,audio,5.23834631285811,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,25.0,7.0,,,,
openai/whisper-large,audio,5.354720539081272,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,25.0,8.0,,,,
openai/whisper-large,audio,5.342967712478743,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,25.0,9.0,,,,
openai/whisper-large,audio,5.305272682994896,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,25.0,10.0,,,,
openai/whisper-large,audio,5.186173249695301,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,25.0,11.0,,,,
openai/whisper-large,audio,4.957145535128473,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-5.0,5.0,,
