model,modality,value,function_name,patch_attention,patch_ffn,attn_fn,ffn_fn,attn_exp_dim,attn_max_exp,attn_min_exp,attn_window_size,attn_lut_build,ffn_exp_dim,ffn_max_pos_exp,ffn_window_size,attn_segments,attn_segment_0,ffn_segments,ffn_segment_0,attn_degree_center,attn_degrees
meta-llama/Llama-2-13b-hf,nlp,5.201092521678369,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,8.0,3.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,5.230592896947259,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,8.0,4.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,5476.674669579127,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,9.0,-4.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,5035.976151021453,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,9.0,-3.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,726.9175895032561,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,9.0,-2.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,17.5364476825317,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,9.0,-1.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,6.022133530905897,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,9.0,0.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,5.206499287647844,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,9.0,1.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,5.197106958263011,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,9.0,2.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,5.197581674117215,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,9.0,3.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,5.201536845945299,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,9.0,4.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,5476.974998241877,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,10.0,-4.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,5028.7787183581895,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,10.0,-3.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,725.8258251353892,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,10.0,-2.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,17.543243566370283,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,10.0,-1.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,6.02217007183458,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,10.0,0.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,5.2066491799395545,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,10.0,1.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,5.19690300856834,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,10.0,2.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,5.196948419517907,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,10.0,3.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,5.197343071626856,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,10.0,4.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,5476.138297446432,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,11.0,-4.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,5035.681275034502,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,11.0,-3.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,726.6678570893662,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,11.0,-2.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,17.551231708137298,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,11.0,-1.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,6.022157365042487,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,11.0,0.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,5.206453048453628,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,11.0,1.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,5.197387557056329,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,11.0,2.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,5.196908088627569,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,11.0,3.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,5.197146733103306,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,11.0,4.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,5476.406738081501,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,12.0,-4.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,5032.9470508625545,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,12.0,-3.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,725.8431649887716,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,12.0,-2.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,17.555222957420888,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,12.0,-1.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,6.021080041447711,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,12.0,0.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,5.206297513990059,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,12.0,1.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,5.197017930634917,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,12.0,2.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,5.1966866150466124,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,12.0,3.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,5.196780345231112,vlp,False,True,CustomSoftmax,VLPSilu,,,,,,12.0,4.0,256.0,,,,,,
meta-llama/Llama-2-13b-hf,nlp,5.193192113606129,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,20.0,-16.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.193906205812054,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,20.0,-17.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.194120068724394,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,20.0,-18.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.194446328792397,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,20.0,-19.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.194110657085,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,20.0,-20.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.19647016858853,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,20.0,-21.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.195638042558741,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,20.0,-22.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.197032427723015,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,20.0,-23.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.195660154054808,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,20.0,-24.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.193077276140143,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,21.0,-16.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.193967936617213,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,21.0,-17.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.193811846400391,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,21.0,-18.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.193762128843544,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,21.0,-19.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.194990223686265,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,21.0,-20.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.194157282018232,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,21.0,-21.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.194844692317705,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,21.0,-22.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.195385160628089,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,21.0,-23.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.198072110669057,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,21.0,-24.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.193089781228863,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,22.0,-16.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.19312878244155,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,22.0,-17.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.193770115816232,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,22.0,-18.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.193747207477866,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,22.0,-19.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.193958711003913,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,22.0,-20.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.1946779865004284,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,22.0,-21.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.194152700000937,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,22.0,-22.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.1951603457351885,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,22.0,-23.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.19431759324895,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,22.0,-24.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.193082909616979,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,23.0,-16.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.193086624000652,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,23.0,-17.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.19343238284784,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,23.0,-18.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.194385954583254,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,23.0,-19.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.193522958755453,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,23.0,-20.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.1937246707246665,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,23.0,-21.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.19468591295604,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,23.0,-22.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.194123226580906,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,23.0,-23.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.194406265008107,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,23.0,-24.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.192788986478899,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,24.0,-16.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.193322492804679,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,24.0,-17.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.193068856889451,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,24.0,-18.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.193357409726921,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,24.0,-19.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.194204836166112,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,24.0,-20.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.1936791641172615,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,24.0,-21.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.194015860536527,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,24.0,-22.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.194688328050389,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,24.0,-23.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.194164774244409,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,24.0,-24.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.193013636848271,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,25.0,-16.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.193660218626835,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,25.0,-17.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.1932665271636935,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,25.0,-18.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.193119682132392,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,25.0,-19.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.19350779043114,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,25.0,-20.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.194067252310845,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,25.0,-21.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.193805964472829,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,25.0,-22.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.194033197463799,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,25.0,-23.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.194858440213037,pwl,True,False,PWLSoftmax,CustomSilu,,,,,,,,,25.0,-24.0,,,,
meta-llama/Llama-2-13b-hf,nlp,5.32086725135416,pwl,False,True,CustomSoftmax,PWLSilu,,,,,,,,,,,20.0,3.0,,
meta-llama/Llama-2-13b-hf,nlp,5.206027543012825,pwl,False,True,CustomSoftmax,PWLSilu,,,,,,,,,,,20.0,4.0,,
meta-llama/Llama-2-13b-hf,nlp,5.21483562530369,pwl,False,True,CustomSoftmax,PWLSilu,,,,,,,,,,,20.0,5.0,,
meta-llama/Llama-2-13b-hf,nlp,5.246458947507673,pwl,False,True,CustomSoftmax,PWLSilu,,,,,,,,,,,20.0,6.0,,
meta-llama/Llama-2-13b-hf,nlp,5.286620742465052,pwl,False,True,CustomSoftmax,PWLSilu,,,,,,,,,,,20.0,7.0,,
meta-llama/Llama-2-13b-hf,nlp,5.3119808875219325,pwl,False,True,CustomSoftmax,PWLSilu,,,,,,,,,,,20.0,8.0,,
meta-llama/Llama-2-13b-hf,nlp,5.490261012507854,pwl,False,True,CustomSoftmax,PWLSilu,,,,,,,,,,,20.0,9.0,,
meta-llama/Llama-2-13b-hf,nlp,5.517379808472297,pwl,False,True,CustomSoftmax,PWLSilu,,,,,,,,,,,20.0,10.0,,
meta-llama/Llama-2-13b-hf,nlp,5.585804636924439,pwl,False,True,CustomSoftmax,PWLSilu,,,,,,,,,,,20.0,11.0,,
meta-llama/Llama-2-13b-hf,nlp,5.32320013540126,pwl,False,True,CustomSoftmax,PWLSilu,,,,,,,,,,,21.0,3.0,,
meta-llama/Llama-2-13b-hf,nlp,5.205079342114863,pwl,False,True,CustomSoftmax,PWLSilu,,,,,,,,,,,21.0,4.0,,
meta-llama/Llama-2-13b-hf,nlp,5.235243543317544,pwl,False,True,CustomSoftmax,PWLSilu,,,,,,,,,,,21.0,5.0,,
meta-llama/Llama-2-13b-hf,nlp,5.295735944601994,pwl,False,True,CustomSoftmax,PWLSilu,,,,,,,,,,,21.0,6.0,,
meta-llama/Llama-2-13b-hf,nlp,5.273419012783167,pwl,False,True,CustomSoftmax,PWLSilu,,,,,,,,,,,21.0,7.0,,
meta-llama/Llama-2-13b-hf,nlp,5.365223479224172,pwl,False,True,CustomSoftmax,PWLSilu,,,,,,,,,,,21.0,8.0,,
meta-llama/Llama-2-13b-hf,nlp,6.52013882591272,pwl,False,True,CustomSoftmax,PWLSilu,,,,,,,,,,,21.0,9.0,,
meta-llama/Llama-2-13b-hf,nlp,17.86189057323959,pwl,False,True,CustomSoftmax,PWLSilu,,,,,,,,,,,21.0,10.0,,
meta-llama/Llama-2-13b-hf,nlp,6.84237267252185,pwl,False,True,CustomSoftmax,PWLSilu,,,,,,,,,,,21.0,11.0,,
meta-llama/Llama-2-13b-hf,nlp,5.321141274629667,pwl,False,True,CustomSoftmax,PWLSilu,,,,,,,,,,,22.0,3.0,,
meta-llama/Llama-2-13b-hf,nlp,5.209221172027938,pwl,False,True,CustomSoftmax,PWLSilu,,,,,,,,,,,22.0,4.0,,
meta-llama/Llama-2-13b-hf,nlp,5.206615539140761,pwl,False,True,CustomSoftmax,PWLSilu,,,,,,,,,,,22.0,5.0,,
meta-llama/Llama-2-13b-hf,nlp,5.22132316533839,pwl,False,True,CustomSoftmax,PWLSilu,,,,,,,,,,,22.0,6.0,,
meta-llama/Llama-2-13b-hf,nlp,5.234908043465175,pwl,False,True,CustomSoftmax,PWLSilu,,,,,,,,,,,22.0,7.0,,
meta-llama/Llama-2-13b-hf,nlp,5.345365277825761,pwl,False,True,CustomSoftmax,PWLSilu,,,,,,,,,,,22.0,8.0,,
meta-llama/Llama-2-13b-hf,nlp,5.326120805864015,pwl,False,True,CustomSoftmax,PWLSilu,,,,,,,,,,,22.0,9.0,,
meta-llama/Llama-2-13b-hf,nlp,5.378152306434742,pwl,False,True,CustomSoftmax,PWLSilu,,,,,,,,,,,22.0,10.0,,
meta-llama/Llama-2-13b-hf,nlp,5.517317851320434,pwl,False,True,CustomSoftmax,PWLSilu,,,,,,,,,,,22.0,11.0,,
meta-llama/Llama-2-13b-hf,nlp,5.320554298514359,pwl,False,True,CustomSoftmax,PWLSilu,,,,,,,,,,,23.0,3.0,,
meta-llama/Llama-2-13b-hf,nlp,5.209396666067042,pwl,False,True,CustomSoftmax,PWLSilu,,,,,,,,,,,23.0,4.0,,
meta-llama/Llama-2-13b-hf,nlp,5.210823939030611,pwl,False,True,CustomSoftmax,PWLSilu,,,,,,,,,,,23.0,5.0,,
meta-llama/Llama-2-13b-hf,nlp,5.231251516354361,pwl,False,True,CustomSoftmax,PWLSilu,,,,,,,,,,,23.0,6.0,,
meta-llama/Llama-2-13b-hf,nlp,5.294650470801326,pwl,False,True,CustomSoftmax,PWLSilu,,,,,,,,,,,23.0,7.0,,
meta-llama/Llama-2-13b-hf,nlp,5.442534351608756,pwl,False,True,CustomSoftmax,PWLSilu,,,,,,,,,,,23.0,8.0,,
meta-llama/Llama-2-13b-hf,nlp,5.318318813268832,pwl,False,True,CustomSoftmax,PWLSilu,,,,,,,,,,,23.0,9.0,,
