model,modality,value,function_name,patch_attention,patch_ffn,attn_fn,ffn_fn,attn_exp_dim,attn_max_exp,attn_min_exp,attn_window_size,attn_lut_build,ffn_exp_dim,ffn_max_pos_exp,ffn_window_size,attn_segments,attn_segment_0,ffn_segments,ffn_segment_0,attn_degree_center,attn_degrees
openai/whisper-small,audio,9004.401118886739,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,-1.0,256.0,,,,,,
openai/whisper-small,audio,9.580843393427761,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,0.0,256.0,,,,,,
openai/whisper-small,audio,7.880986804289157,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,1.0,256.0,,,,,,
openai/whisper-small,audio,7.880986804289157,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,2.0,256.0,,,,,,
openai/whisper-small,audio,7.888686839636161,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,3.0,256.0,,,,,,
openai/whisper-small,audio,7.904109487396552,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,10.0,4.0,256.0,,,,,,
openai/whisper-small,audio,11957568.701576099,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,-4.0,256.0,,,,,,
openai/whisper-small,audio,12241134.271559719,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,-3.0,256.0,,,,,,
openai/whisper-small,audio,10388915.72422665,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,-2.0,256.0,,,,,,
openai/whisper-small,audio,9075.023512148016,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,-1.0,256.0,,,,,,
openai/whisper-small,audio,9.571491668066724,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,0.0,256.0,,,,,,
openai/whisper-small,audio,7.888686839636161,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,1.0,256.0,,,,,,
openai/whisper-small,audio,7.896394398221792,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,2.0,256.0,,,,,,
openai/whisper-small,audio,7.888686839636161,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,3.0,256.0,,,,,,
openai/whisper-small,audio,7.9118321145181225,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,11.0,4.0,256.0,,,,,,
openai/whisper-small,audio,11957568.701576099,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,-4.0,256.0,,,,,,
openai/whisper-small,audio,12241134.271559719,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,-3.0,256.0,,,,,,
openai/whisper-small,audio,10388915.72422665,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,-2.0,256.0,,,,,,
openai/whisper-small,audio,9110.542149917466,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,-1.0,256.0,,,,,,
openai/whisper-small,audio,9.571491668066724,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,0.0,256.0,,,,,,
openai/whisper-small,audio,7.888686839636161,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,1.0,256.0,,,,,,
openai/whisper-small,audio,7.888686839636161,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,2.0,256.0,,,,,,
openai/whisper-small,audio,7.880986804289157,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,3.0,256.0,,,,,,
openai/whisper-small,audio,7.904109487396552,vlp,False,True,CustomSoftmax,VLPGelu,,,,,,12.0,4.0,256.0,,,,,,
openai/whisper-small,audio,7.850261748528355,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,20.0,-16.0,,,,
openai/whisper-small,audio,7.888686839636161,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,20.0,-17.0,,,,
openai/whisper-small,audio,8.052136822537664,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,20.0,-18.0,,,,
openai/whisper-small,audio,7.865609273944892,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,20.0,-19.0,,,,
openai/whisper-small,audio,7.919562286951376,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,20.0,-20.0,,,,
openai/whisper-small,audio,8.091550042240375,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,20.0,-21.0,,,,
openai/whisper-small,audio,8.036425341044335,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,20.0,-22.0,,,,
openai/whisper-small,audio,8.067879020505075,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,20.0,-23.0,,,,
openai/whisper-small,audio,8.060004078211625,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,20.0,-24.0,,,,
openai/whisper-small,audio,7.9118321145181225,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,21.0,-16.0,,,,
openai/whisper-small,audio,7.8579317642824735,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,21.0,-17.0,,,,
openai/whisper-small,audio,7.958326587067497,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,21.0,-18.0,,,,
openai/whisper-small,audio,7.888686839636161,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,21.0,-19.0,,,,
openai/whisper-small,audio,7.880986804289157,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,21.0,-20.0,,,,
openai/whisper-small,audio,7.92730001206838,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,21.0,-21.0,,,,
openai/whisper-small,audio,7.888686839636161,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,21.0,-22.0,,,,
openai/whisper-small,audio,8.02858110024133,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,21.0,-23.0,,,,
openai/whisper-small,audio,8.25114156673863,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,21.0,-24.0,,,,
openai/whisper-small,audio,8.005094287858618,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,22.0,-16.0,,,,
openai/whisper-small,audio,7.92730001206838,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,22.0,-17.0,,,,
openai/whisper-small,audio,7.842599219367837,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,22.0,-18.0,,,,
openai/whisper-small,audio,7.92730001206838,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,22.0,-19.0,,,,
openai/whisper-small,audio,7.8579317642824735,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,22.0,-20.0,,,,
openai/whisper-small,audio,7.958326587067497,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,22.0,-21.0,,,,
openai/whisper-small,audio,7.919562286951376,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,22.0,-22.0,,,,
openai/whisper-small,audio,7.9118321145181225,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,22.0,-23.0,,,,
openai/whisper-small,audio,7.950558577350654,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,22.0,-24.0,,,,
openai/whisper-small,audio,7.942798149877931,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,23.0,-16.0,,,,
openai/whisper-small,audio,7.973885382873385,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,23.0,-17.0,,,,
openai/whisper-small,audio,8.1709561798406,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,23.0,-18.0,,,,
openai/whisper-small,audio,7.973885382873385,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,23.0,-19.0,,,,
openai/whisper-small,audio,7.942798149877931,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,23.0,-20.0,,,,
openai/whisper-small,audio,7.9118321145181225,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,23.0,-21.0,,,,
openai/whisper-small,audio,7.904109487396552,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,23.0,-22.0,,,,
openai/whisper-small,audio,7.9118321145181225,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,23.0,-23.0,,,,
openai/whisper-small,audio,7.743664305075443,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,23.0,-24.0,,,,
openai/whisper-small,audio,8.091550042240375,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,24.0,-16.0,,,,
openai/whisper-small,audio,7.935045297248405,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,24.0,-17.0,,,,
openai/whisper-small,audio,7.942798149877931,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,24.0,-18.0,,,,
openai/whisper-small,audio,7.919562286951376,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,24.0,-19.0,,,,
openai/whisper-small,audio,7.958326587067497,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,24.0,-20.0,,,,
openai/whisper-small,audio,7.9118321145181225,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,24.0,-21.0,,,,
openai/whisper-small,audio,7.888686839636161,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,24.0,-22.0,,,,
openai/whisper-small,audio,7.96610218643661,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,24.0,-23.0,,,,
openai/whisper-small,audio,7.919562286951376,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,24.0,-24.0,,,,
openai/whisper-small,audio,8.005094287858618,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,25.0,-16.0,,,,
openai/whisper-small,audio,7.8349441694933635,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,25.0,-17.0,,,,
openai/whisper-small,audio,8.020744516090527,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,25.0,-18.0,,,,
openai/whisper-small,audio,7.942798149877931,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,25.0,-19.0,,,,
openai/whisper-small,audio,8.186930673642799,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,25.0,-20.0,,,,
openai/whisper-small,audio,7.827296591604508,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,25.0,-21.0,,,,
openai/whisper-small,audio,7.942798149877931,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,25.0,-22.0,,,,
openai/whisper-small,audio,7.888686839636161,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,25.0,-23.0,,,,
openai/whisper-small,audio,7.873294284837454,pwl,True,False,PWLSoftmax,CustomGelu,,,,,,,,,25.0,-24.0,,,,
openai/whisper-small,audio,8.012915581118374,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,20.0,3.0,,
openai/whisper-small,audio,7.78156762804255,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,20.0,4.0,,
openai/whisper-small,audio,7.789170526928058,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,20.0,5.0,,
openai/whisper-small,audio,7.690909619168375,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,20.0,6.0,,
openai/whisper-small,audio,7.549522943702291,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,20.0,7.0,,
openai/whisper-small,audio,7.55321013432191,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,20.0,8.0,,
openai/whisper-small,audio,7.360248899236344,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,20.0,9.0,,
openai/whisper-small,audio,7.313676538355592,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,20.0,10.0,,
openai/whisper-small,audio,7.27805227122062,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,20.0,11.0,,
openai/whisper-small,audio,7.997280628852292,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,21.0,3.0,,
openai/whisper-small,audio,7.842599219367837,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,21.0,4.0,,
openai/whisper-small,audio,7.7210109883290325,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,21.0,5.0,,
openai/whisper-small,audio,7.751230170917518,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,21.0,6.0,,
openai/whisper-small,audio,7.608734586012058,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,21.0,7.0,,
openai/whisper-small,audio,7.5017529413796655,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,21.0,8.0,,
openai/whisper-small,audio,7.468858584226929,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,21.0,9.0,,
openai/whisper-small,audio,7.487115379313394,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,21.0,10.0,,
openai/whisper-small,audio,7.232000013814021,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,21.0,11.0,,
openai/whisper-small,audio,8.012915581118374,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,22.0,3.0,,
openai/whisper-small,audio,7.850261748528355,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,22.0,4.0,,
openai/whisper-small,audio,7.819656478407973,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,22.0,5.0,,
openai/whisper-small,audio,7.705945605819216,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,22.0,6.0,,
openai/whisper-small,audio,7.789170526928058,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,22.0,7.0,,
openai/whisper-small,audio,7.645977461351525,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,22.0,8.0,,
openai/whisper-small,audio,7.531113972235849,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,22.0,9.0,,
openai/whisper-small,audio,7.417976046816707,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,22.0,10.0,,
openai/whisper-small,audio,7.313676538355592,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,22.0,11.0,,
openai/whisper-small,audio,8.02858110024133,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,23.0,3.0,,
openai/whisper-small,audio,7.842599219367837,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,23.0,4.0,,
openai/whisper-small,audio,7.7588034289093155,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,23.0,5.0,,
openai/whisper-small,audio,7.728554720986012,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,23.0,6.0,,
openai/whisper-small,audio,7.608734586012058,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,23.0,7.0,,
openai/whisper-small,audio,7.586475992686501,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,23.0,8.0,,
openai/whisper-small,audio,7.6013078080895395,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,23.0,9.0,,
openai/whisper-small,audio,7.414354872347841,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,23.0,10.0,,
openai/whisper-small,audio,7.38905609893065,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,23.0,11.0,,
openai/whisper-small,audio,8.044277245980393,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,24.0,3.0,,
openai/whisper-small,audio,7.819656478407973,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,24.0,4.0,,
openai/whisper-small,audio,7.751230170917518,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,24.0,5.0,,
openai/whisper-small,audio,7.789170526928058,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,24.0,6.0,,
openai/whisper-small,audio,7.660925604124518,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,24.0,7.0,,
openai/whisper-small,audio,7.616168620189907,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,24.0,8.0,,
openai/whisper-small,audio,7.608734586012058,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,24.0,9.0,,
openai/whisper-small,audio,7.516419120371467,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,24.0,10.0,,
openai/whisper-small,audio,7.494430586723262,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,24.0,11.0,,
openai/whisper-small,audio,8.012915581118374,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,25.0,3.0,,
openai/whisper-small,audio,7.865609273944892,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,25.0,4.0,,
openai/whisper-small,audio,7.8349441694933635,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,25.0,5.0,,
openai/whisper-small,audio,7.789170526928058,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,25.0,6.0,,
openai/whisper-small,audio,7.705945605819216,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,25.0,7.0,,
openai/whisper-small,audio,7.582772562936931,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,25.0,8.0,,
openai/whisper-small,audio,7.512749889729012,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,25.0,9.0,,
openai/whisper-small,audio,7.472506378334767,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,25.0,10.0,,
openai/whisper-small,audio,7.396275498550986,pwl,False,True,CustomSoftmax,PWLGelu,,,,,,,,,,,25.0,11.0,,
openai/whisper-small,audio,23.852165264858517,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-9.0,5.0
openai/whisper-small,audio,10.824758211294261,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-9.0,6.0
openai/whisper-small,audio,8.706435806016751,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-9.0,7.0
openai/whisper-small,audio,8.364724821633333,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-9.0,8.0
openai/whisper-small,audio,8.13115617991276,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-9.0,9.0
openai/whisper-small,audio,8.155012855772505,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-9.0,10.0
openai/whisper-small,audio,12.842171128856814,taylor,True,False,TaylorSoftmax,CustomGelu,,,,,,,,,,,,,-8.0,5.0
